,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,"AQUA 33(Block 2),CONSORT RISE|AQUA 332座,金粟街_1_A","AQUA 33(Block 2),CONSORT RISE|AQUA 332座,金粟街",1,A,2012-03-23,CPS 31 ON LG/F ,blank,"CPS 31 ON LG/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
7389,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_5_B","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",5,B,2019-03-08,blank,BW:20 SF (GI/NE) / BAL:44 SF (GI/NI) / UP:23 SF (GI/NI) / ,"blank,BW:20 SF (GI/NE) / BAL:44 SF (GI/NI) / UP:23 SF (GI/NI) / ",20,False,44,False,,,False,,False,23,23,False,,False,,False,,False,,False,False,False,False,,23
7390,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_6_A","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",6,A,2019-04-15,blank,BW:38 SF (GI/NE) / BAL:62 SF (GI/NI) / UP:18 SF (GI/NI) / ,"blank,BW:38 SF (GI/NE) / BAL:62 SF (GI/NI) / UP:18 SF (GI/NI) / ",38,False,62,False,,,False,,False,18,18,False,,False,,False,,False,,False,False,False,False,,18
7391,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_6_B","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",6,B,2011-03-28,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM23SFCPS 480 ON CPL1/F ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM23SFCPS 480 ON CPL1/F ,blank",20,False,44,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7392,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_7_A","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",7,A,2017-12-04,blank,BW:38 SF (GI/NE) / BAL:62 SF (GI/NI) / UP:18 SF (GI/NI) / ,"blank,BW:38 SF (GI/NE) / BAL:62 SF (GI/NI) / UP:18 SF (GI/NI) / ",38,False,62,False,,,False,,False,18,18,False,,False,,False,,False,,False,False,False,False,,18
7393,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_7_B","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",7,B,2010-07-16,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM23SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM23SF ,blank",20,False,44,False,,,False,,False,23,,False,,False,,False,,False,,False,False,False,False,,23
7394,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_8_A","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",8,A,2011-05-25,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM18SFCPS 401 ON CPL1/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM18SFCPS 401 ON CPL1/F ,blank",38,False,62,False,,,False,,False,18,,False,,False,,False,,False,,False,True,False,False,,18
7395,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_8_B","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",8,B,2007-11-30,GFA INCL BW:20 SFAREA INCL BAL:44 SF &UTILITY PLATFORM:23 SFCPS 388 ON CPL1/F ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SF &UTILITY PLATFORM:23 SFCPS 388 ON CPL1/F ,blank",20,False,44,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7396,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_9_A","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",9,A,2006-04-19,GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:18 SFCPS 400 ON CPL1/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:18 SFCPS 400 ON CPL1/F ,blank",38,False,62,False,,,False,,False,18,,False,,False,,False,,False,,False,True,False,False,,18
7397,"SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道_9_B","SOUTH TOWER(Block 6,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,6座(南岸),38 貝沙灣道",9,B,2003-09-30,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:23 SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:23 SF ,blank",20,False,44,False,,,False,,False,23,,False,,False,,False,,False,,False,False,False,False,,23
7398,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_10_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",10,A,2007-12-12,GFA INCL BW:20 SFAREA INCL BAL:44 SF&UTILITY PLATFORM:18SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SF&UTILITY PLATFORM:18SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7399,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_10_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",10,B,2017-12-08,blank,BW:38 SF (GI/NE) / BAL:62 SF (GI/NI) / UP:23 SF (GI/NI) / ,"blank,BW:38 SF (GI/NE) / BAL:62 SF (GI/NI) / UP:23 SF (GI/NI) / ",38,False,62,False,,,False,,False,23,23,False,,False,,False,,False,,False,False,False,False,,23
7400,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_11_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",11,A,2009-08-14,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7401,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_11_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",11,B,2003-09-23,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM:23 SF ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM:23 SF ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,False,False,False,,23
7402,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_12_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",12,A,2009-01-22,GFA INCL BW:20 SFAREA INCL BAL:44 SF&UTILITY PLATFORM:18SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SF&UTILITY PLATFORM:18SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7403,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_12_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",12,B,2012-01-20,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 348 ON CPL1/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 348 ON CPL1/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7404,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_13_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",13,A,2003-09-24,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7405,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_13_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",13,B,2004-05-21,GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SF ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SF ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,False,False,False,,23
7406,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_15_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",15,A,2010-01-22,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7407,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_15_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",15,B,2006-01-04,GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SFCPS 419 ON CPL2/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SFCPS 419 ON CPL2/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7408,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_16_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",16,A,2003-09-22,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7409,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_16_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",16,B,2005-12-05,GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SFCPS 408 ON CPL1/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SFCPS 408 ON CPL1/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7410,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_17_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",17,A,2008-05-09,GFA INCL BW:20 SFAREA INCL BAL:44 SF &UTILITY PLATFORM:18 SFCPS 195 ON CPL2/F ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SF &UTILITY PLATFORM:18 SFCPS 195 ON CPL2/F ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,True,False,False,,18
7411,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_17_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",17,B,2006-01-09,GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SFCPS 439 ON CPL2/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SFCPS 439 ON CPL2/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7412,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_18_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",18,A,2010-10-28,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SFCPS 438 ON CPL1/F ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SFCPS 438 ON CPL1/F ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,True,False,False,,18
7413,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_18_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",18,B,2010-03-16,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 441 ON CPL2/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 441 ON CPL2/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7414,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_19_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",19,A,2006-02-06,GFA INCL BW:20 SFAREA INCL BAL:44 SF &UTILITY PLATFORM:18 SFCPS 416 ON CPL1/F ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SF &UTILITY PLATFORM:18 SFCPS 416 ON CPL1/F ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,True,False,False,,18
7415,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_19_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",19,B,2012-10-22,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 420 ON CPL2/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 420 ON CPL2/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7416,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_20_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",20,A,2006-03-10,GFA INCL BW:20 SFAREA INCL BAL:44 SF &UTILITY PLATFORM:18 SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SF &UTILITY PLATFORM:18 SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7417,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_20_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",20,B,2005-05-25,GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SFCPS 421 ON CPL2/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SF &UTILITY PLATFORM:23 SFCPS 421 ON CPL2/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7418,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_21_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",21,A,2011-04-29,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SFCPS 449 ON CPL2/F ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SFCPS 449 ON CPL2/F ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,True,False,False,,18
7419,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_21_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",21,B,2003-09-23,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM:23 SF ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM:23 SF ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,False,False,False,,23
7420,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_22_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",22,A,2003-09-24,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7421,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_22_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",22,B,2003-09-23,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM:23 SF ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM:23 SF ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,False,False,False,,23
7422,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_23_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",23,A,2014-06-16,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SFCPS 489 ON CPL1/F ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SFCPS 489 ON CPL1/F ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,True,False,False,,18
7423,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_23_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",23,B,2011-12-09,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 399 ON CPL1/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 399 ON CPL1/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7424,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_25_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",25,A,2019-03-21,blank,BW:20 SF (GI/NE) / BAL:44 SF (GI/NI) / UP:18 SF (GI/NI) / ,"blank,BW:20 SF (GI/NE) / BAL:44 SF (GI/NI) / UP:18 SF (GI/NI) / ",20,False,44,False,,,False,,False,18,18,False,,False,,False,,False,,False,False,False,False,,18
7425,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_25_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",25,B,2015-07-14,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 422 ON CPL2/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 422 ON CPL2/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7426,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_26_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",26,A,2003-09-24,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7427,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_26_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",26,B,2015-07-30,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SF ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SF ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,False,False,False,,23
7428,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_27_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",27,A,2012-10-30,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM18SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
7429,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_27_B","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",27,B,2015-07-30,GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 404 ON CPL1/F ,blank,"GFA INCL BW:38 SFAREA INCL BAL:62 SFUTILITY PLATFORM23SFCPS 404 ON CPL1/F ,blank",38,False,62,False,,,False,,False,23,,False,,False,,False,,False,,False,True,False,False,,23
7430,"SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道_28_A","SOUTH TOWER(Block 7,Phase 2,RESIDENCE BEL-AIR),38 BEL-AIR AVE|貝沙灣,2期,7座(南岸),38 貝沙灣道",28,A,2003-10-03,GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank,"GFA INCL BW:20 SFAREA INCL BAL:44 SFUTILITY PLATFORM:18 SF ,blank",20,False,44,False,,,False,,False,18,,False,,False,,False,,False,,False,False,False,False,,18
