,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,1 PERTH ST|1 巴富街_10_whole floor,1 PERTH ST|1 巴富街,10,whole floor,2009-04-22,CPS 4 ON G/F ,blank,"CPS 4 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
66,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_35_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",35,A,2009-03-03,GFA INCL BW:55 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 8 ON 2/F ,blank,"GFA INCL BW:55 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 8 ON 2/F ,blank",55,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
67,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_35_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",35,B,2020-06-12,blank,BW:57 SF (GI/NE) / BAL:44 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:57 SF (GI/NE) / BAL:44 SF (GI/NI) / UP:16 SF (GI/NI) / ",57,False,44,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
68,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_36_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",36,A,2006-11-23,CPS 5 ON 3/F ,blank,"CPS 5 ON 3/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
69,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_36_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",36,B,2006-02-15,GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM:16 SFCPS 7 ON 6/F ,blank,"GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM:16 SFCPS 7 ON 6/F ,blank",57,False,44,False,,,False,,False,16,,False,,False,,False,,False,,False,True,False,False,,16
70,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_37_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",37,A,2007-10-28,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 15 ON 5/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 15 ON 5/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
71,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_37_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",37,B,2007-07-20,GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 13 ON 3/F ,blank,"GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 13 ON 3/F ,blank",57,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
72,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_38_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",38,A,2007-02-01,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 13 ON 2/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 13 ON 2/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
73,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_38_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",38,B,2007-02-01,GFA INCL BW:37 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 14 ON 2/F ,blank,"GFA INCL BW:37 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 14 ON 2/F ,blank",37,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
74,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_39_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",39,A,2007-02-01,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 15 ON 2/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 15 ON 2/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
75,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_39_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",39,B,2007-02-01,GFA INCL BW:37 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 16 ON 2/F ,blank,"GFA INCL BW:37 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 16 ON 2/F ,blank",37,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
76,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_40_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",40,A,2007-07-24,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 14 ON 3/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 14 ON 3/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
77,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_40_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",40,B,2007-07-24,GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 16 ON 3/F ,blank,"GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 16 ON 3/F ,blank",57,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
78,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_41_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",41,A,2019-12-03,blank,BW:35 SF (GI/NE) / BAL:50 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:35 SF (GI/NE) / BAL:50 SF (GI/NI) / UP:16 SF (GI/NI) / ",35,False,50,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
79,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_41_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",41,B,2019-12-03,blank,BW:57 SF (GI/NE) / BAL:44 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:57 SF (GI/NE) / BAL:44 SF (GI/NI) / UP:16 SF (GI/NI) / ",57,False,44,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
80,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_42_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",42,A,2007-01-03,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 6 ON 5/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 6 ON 5/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
81,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_42_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",42,B,2007-01-29,GFA INCL BW:37 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 8 ON 5/F ,blank,"GFA INCL BW:37 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 8 ON 5/F ,blank",37,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
82,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_43_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",43,A,2009-07-03,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 5 ON 2/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 5 ON 2/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
83,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_43_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",43,B,2009-10-07,GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 10 ON 1/F ,blank,"GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 10 ON 1/F ,blank",57,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
84,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_45_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",45,A,2006-11-25,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 6 ON 2/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 6 ON 2/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
85,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_45_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",45,B,2007-06-04,GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 7 ON 5/F ,blank,"GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 7 ON 5/F ,blank",57,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
86,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_46_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",46,A,2008-05-08,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 11 ON 2/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 11 ON 2/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
87,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_46_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",46,B,2008-05-08,GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 12 ON 2/F ,blank,"GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 12 ON 2/F ,blank",57,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
88,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_47_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",47,A,2010-07-02,GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 3 ON 1/F ,blank,"GFA INCL BW:35 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SFCPS 3 ON 1/F ,blank",35,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
89,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_47_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",47,B,2010-07-02,GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 4 ON 1/F ,blank,"GFA INCL BW:57 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SFCPS 4 ON 1/F ,blank",57,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
90,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_48_whole floor","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",48,whole floor,2012-03-02,GFA INCL BW:32 SFAREA INCL BAL:54 SFUTILITY PLATFORM16SF+F/R:329 SFCPS 59 ON 1/F ,blank,"GFA INCL BW:32 SFAREA INCL BAL:54 SFUTILITY PLATFORM16SF+F/R:329 SFCPS 59 ON 1/F ,blank",32,False,54,False,329,,False,,False,,,False,,False,,False,,False,,False,True,False,False,329,
91,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_49_whole floor","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",49,whole floor,2007-10-05,GFA INCL BW:32 SFAREA INCL BAL:54 SFUTILITY PLATFORM16SF+F/R:330 SFCPS 78 ON 1/F ,blank,"GFA INCL BW:32 SFAREA INCL BAL:54 SFUTILITY PLATFORM16SF+F/R:330 SFCPS 78 ON 1/F ,blank",32,False,54,False,330,,False,,False,,,False,,False,,False,,False,,False,True,False,False,330,
92,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_50_whole floor","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",50,whole floor,2012-02-27,GFA INCL BW:32 SFAREA INCL BAL:54 SFUTILITY PLATFORM16SF+RF:1871 SFMPS 2 ON G/FCPS 6 ON1/F ,blank,"GFA INCL BW:32 SFAREA INCL BAL:54 SFUTILITY PLATFORM16SF+RF:1871 SFMPS 2 ON G/FCPS 6 ON1/F ,blank",32,False,54,False,,,False,1871,False,,,False,,False,,False,,False,,False,True,False,False,,
93,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_9_A","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",9,A,2009-04-30,GFA INCL BW:55 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:55 SFAREA INCL BAL:50 SFUTILITY PLATFORM16SF ,blank",55,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
94,"15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道_9_B","15 HOMANTIN HILL,HO MAN TIN HILL RD|灝畋峰,何文田山道",9,B,2008-08-21,GFA INCL BW:52 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SF+F/R:99 SF;CPS 11 ON 6/F ,blank,"GFA INCL BW:52 SFAREA INCL BAL:44 SFUTILITY PLATFORM16SF+F/R:99 SF;CPS 11 ON 6/F ,blank",52,False,44,False,99,,False,,False,,,False,,False,,False,,False,,False,True,False,False,99,
95,15 VALLEY RD|15 山谷道_1_whole floor,15 VALLEY RD|15 山谷道,1,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
96,15 VALLEY RD|15 山谷道_2_whole floor,15 VALLEY RD|15 山谷道,2,whole floor,2018-08-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
97,15 VALLEY RD|15 山谷道_3_whole floor,15 VALLEY RD|15 山谷道,3,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
98,15 VALLEY RD|15 山谷道_4_whole floor,15 VALLEY RD|15 山谷道,4,whole floor,2018-08-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
99,15 VALLEY RD|15 山谷道_5_whole floor,15 VALLEY RD|15 山谷道,5,whole floor,2018-08-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
100,15 VALLEY RD|15 山谷道_6_whole floor,15 VALLEY RD|15 山谷道,6,whole floor,2018-08-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
101,15 VALLEY RD|15 山谷道_7_whole floor,15 VALLEY RD|15 山谷道,7,whole floor,2018-08-15,RF,blank,"RF,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
102,17 VALLEY RD|17 山谷道_1_whole floor,17 VALLEY RD|17 山谷道,1,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
103,17 VALLEY RD|17 山谷道_2_whole floor,17 VALLEY RD|17 山谷道,2,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
104,17 VALLEY RD|17 山谷道_3_whole floor,17 VALLEY RD|17 山谷道,3,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
105,17 VALLEY RD|17 山谷道_4_whole floor,17 VALLEY RD|17 山谷道,4,whole floor,2018-09-17,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
106,17 VALLEY RD|17 山谷道_5_whole floor,17 VALLEY RD|17 山谷道,5,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
107,17 VALLEY RD|17 山谷道_6_whole floor,17 VALLEY RD|17 山谷道,6,whole floor,2019-06-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
108,17 VALLEY RD|17 山谷道_7_whole floor,17 VALLEY RD|17 山谷道,7,whole floor,2018-08-15,RF,blank,"RF,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
109,19 VALLEY RD|19 山谷道_1_whole floor,19 VALLEY RD|19 山谷道,1,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
110,19 VALLEY RD|19 山谷道_2_whole floor,19 VALLEY RD|19 山谷道,2,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
111,19 VALLEY RD|19 山谷道_3_A,19 VALLEY RD|19 山谷道,3,A,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
112,19 VALLEY RD|19 山谷道_3_B,19 VALLEY RD|19 山谷道,3,B,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
113,19 VALLEY RD|19 山谷道_3_C,19 VALLEY RD|19 山谷道,3,C,2018-08-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
114,1B LIBERTY AVE|1B 自由道_1_whole floor,1B LIBERTY AVE|1B 自由道,1,whole floor,2019-06-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
115,1B LIBERTY AVE|1B 自由道_2_whole floor,1B LIBERTY AVE|1B 自由道,2,whole floor,2019-06-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
116,1B LIBERTY AVE|1B 自由道_3_whole floor,1B LIBERTY AVE|1B 自由道,3,whole floor,2019-06-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
117,1B LIBERTY AVE|1B 自由道_G_whole floor,1B LIBERTY AVE|1B 自由道,G,whole floor,2019-08-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
118,1C LIBERTY AVE|1C 自由道_1_whole floor,1C LIBERTY AVE|1C 自由道,1,whole floor,2019-08-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
119,1C LIBERTY AVE|1C 自由道_2_whole floor,1C LIBERTY AVE|1C 自由道,2,whole floor,2019-06-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
120,1C LIBERTY AVE|1C 自由道_3_whole floor,1C LIBERTY AVE|1C 自由道,3,whole floor,2019-07-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
121,1C LIBERTY AVE|1C 自由道_G_whole floor,1C LIBERTY AVE|1C 自由道,G,whole floor,2019-06-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
122,21 VALLEY RD|21 山谷道_1_whole floor,21 VALLEY RD|21 山谷道,1,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
123,21 VALLEY RD|21 山谷道_2_whole floor,21 VALLEY RD|21 山谷道,2,whole floor,2018-08-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
124,21 VALLEY RD|21 山谷道_3_whole floor,21 VALLEY RD|21 山谷道,3,whole floor,2018-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
125,21 VALLEY RD|21 山谷道_blank_whole floor,21 VALLEY RD|21 山谷道,blank,whole floor,2008-04-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
126,23 SOARES AVE|23 梭椏道_10_whole floor,23 SOARES AVE|23 梭椏道,10,whole floor,2007-09-05,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
127,23 SOARES AVE|23 梭椏道_11_whole floor,23 SOARES AVE|23 梭椏道,11,whole floor,2018-01-22,+RF,blank,"+RF,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
128,23 SOARES AVE|23 梭椏道_2_whole floor,23 SOARES AVE|23 梭椏道,2,whole floor,2016-11-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
129,23 SOARES AVE|23 梭椏道_4_whole floor,23 SOARES AVE|23 梭椏道,4,whole floor,2017-09-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
130,23 SOARES AVE|23 梭椏道_5_whole floor,23 SOARES AVE|23 梭椏道,5,whole floor,2019-05-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
131,23 SOARES AVE|23 梭椏道_6_whole floor,23 SOARES AVE|23 梭椏道,6,whole floor,2015-11-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
132,23 SOARES AVE|23 梭椏道_8_whole floor,23 SOARES AVE|23 梭椏道,8,whole floor,2008-03-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
133,23 SOARES AVE|23 梭椏道_9_whole floor,23 SOARES AVE|23 梭椏道,9,whole floor,2008-03-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
134,268-270C PRINCE EDWARD RD W|268-270C 太子道西_1_A,268-270C PRINCE EDWARD RD W|268-270C 太子道西,1,A,2007-03-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
135,268-270C PRINCE EDWARD RD W|268-270C 太子道西_2_A,268-270C PRINCE EDWARD RD W|268-270C 太子道西,2,A,2016-12-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
136,268-270C PRINCE EDWARD RD W|268-270C 太子道西_2_C,268-270C PRINCE EDWARD RD W|268-270C 太子道西,2,C,2004-08-27,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
137,268-270C PRINCE EDWARD RD W|268-270C 太子道西_2_E,268-270C PRINCE EDWARD RD W|268-270C 太子道西,2,E,2016-07-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
138,268-270C PRINCE EDWARD RD W|268-270C 太子道西_2_F,268-270C PRINCE EDWARD RD W|268-270C 太子道西,2,F,2016-08-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
139,268-270C PRINCE EDWARD RD W|268-270C 太子道西_G_F,268-270C PRINCE EDWARD RD W|268-270C 太子道西,G,F,1999-05-19,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
140,268-270C PRINCE EDWARD RD W|268-270C 太子道西_G_H,268-270C PRINCE EDWARD RD W|268-270C 太子道西,G,H,2005-12-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
141,271 CHATHAM RD N|271 漆咸道北_1_A,271 CHATHAM RD N|271 漆咸道北,1,A,2018-05-31,F/R,blank,"F/R,blank",,False,,False,,,True,,False,,,False,,False,,False,,False,,False,False,False,False,,
142,271 CHATHAM RD N|271 漆咸道北_2_B,271 CHATHAM RD N|271 漆咸道北,2,B,2001-06-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
143,271 CHATHAM RD N|271 漆咸道北_3_A,271 CHATHAM RD N|271 漆咸道北,3,A,2014-08-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
144,271 CHATHAM RD N|271 漆咸道北_4_A,271 CHATHAM RD N|271 漆咸道北,4,A,1997-08-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
145,271 CHATHAM RD N|271 漆咸道北_4_B,271 CHATHAM RD N|271 漆咸道北,4,B,1997-06-26,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
146,271 CHATHAM RD N|271 漆咸道北_5_A,271 CHATHAM RD N|271 漆咸道北,5,A,2017-12-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
147,271 CHATHAM RD N|271 漆咸道北_5_B,271 CHATHAM RD N|271 漆咸道北,5,B,1997-12-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
148,"3 JULIA AVENUE,JULIA AVE|棗梨雅道3號,棗梨雅道_10_A","3 JULIA AVENUE,JULIA AVE|棗梨雅道3號,棗梨雅道",10,A,2016-08-12,AREA INCL BAL:26 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:26 SFUTILITY PLATFORM16SF ,blank",,False,26,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
149,"3 JULIA AVENUE,JULIA AVE|棗梨雅道3號,棗梨雅道_10_C","3 JULIA AVENUE,JULIA AVE|棗梨雅道3號,棗梨雅道",10,C,2015-05-08,AREA INCL BAL:23 SF ,blank,"AREA INCL BAL:23 SF ,blank",,False,23,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
