,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,1 CHING LIN TERR|1 青蓮臺_1_B,1 CHING LIN TERR|1 青蓮臺,1,B,2017-10-20,UNIT 1B KNOWN AS FLAT B OF NO.1 CHING LIN TERR                                  ,blank,"UNIT 1B KNOWN AS FLAT B OF NO.1 CHING LIN TERR                                  ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3829,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_17_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",17,A,2013-11-27,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3830,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_17_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",17,B,2013-11-27,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3831,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_17_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",17,C,2013-12-05,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3832,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_17_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",17,D,2013-11-27,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3833,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_17_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",17,E,2013-11-26,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3834,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_17_F","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",17,F,2013-11-25,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3835,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_18_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",18,A,2020-06-01,blank,BAL:21 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:21 SF (NI) / UP:16 SF (NI) / ",,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
3836,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_18_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",18,B,2013-11-27,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3837,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_18_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",18,C,2018-06-25,blank,BAL:21 SF (NI) / ,"blank,BAL:21 SF (NI) / ",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3838,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_18_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",18,D,2018-05-26,blank,BAL:21 SF (NI) / ,"blank,BAL:21 SF (NI) / ",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3839,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_18_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",18,E,2018-03-26,blank,BAL:21 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:21 SF (NI) / UP:16 SF (NI) / ",,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
3840,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_18_F","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",18,F,2013-11-26,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3841,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_19_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",19,A,2013-11-25,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3842,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_19_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",19,B,2020-05-15,blank,BAL:21 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:21 SF (NI) / UP:16 SF (NI) / ",,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
3843,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_19_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",19,C,2017-04-03,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3844,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_19_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",19,D,2013-11-27,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3845,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_19_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",19,E,2013-11-22,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3846,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_19_F","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",19,F,2013-11-26,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3847,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_20_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",20,A,2013-11-15,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3848,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_20_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",20,B,2013-11-27,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3849,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_20_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",20,C,2013-11-15,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3850,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_20_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",20,D,2013-12-09,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3851,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_20_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",20,E,2014-04-25,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3852,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_21_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",21,A,2013-11-15,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3853,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_21_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",21,B,2013-11-29,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3854,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_21_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",21,C,2013-11-15,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3855,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_21_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",21,D,2013-12-27,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3856,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_21_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",21,E,2014-11-21,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3857,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_2223_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",2223,B,2013-11-26,AREA INCL BAL:42 SFUTILITY PLATFORM32SF ,blank,"AREA INCL BAL:42 SFUTILITY PLATFORM32SF ,blank",,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3858,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_22_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",22,A,2013-11-20,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3859,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_22_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",22,C,2013-11-18,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3860,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_22_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",22,D,2019-03-25,blank,BAL:21 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:21 SF (NI) / UP:16 SF (NI) / ",,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
3861,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_22_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",22,E,2015-02-13,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3862,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_23_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",23,A,2013-11-18,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3863,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_23_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",23,C,2013-11-15,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3864,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_23_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",23,D,2017-12-27,blank,BAL:21 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:21 SF (NI) / UP:16 SF (NI) / ",,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
3865,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_23_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",23,E,2019-07-16,blank,BAL:21 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:21 SF (NI) / UP:16 SF (NI) / ",,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
3866,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_25_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",25,A,2013-11-15,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3867,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_25_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",25,B,2013-12-12,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3868,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_25_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",25,C,2013-11-15,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3869,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_25_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",25,D,2014-08-11,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3870,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_25_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",25,E,2015-04-17,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3871,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_26_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",26,A,2013-11-20,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3872,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_26_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",26,B,2013-12-12,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3873,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_26_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",26,C,2018-01-08,blank,BAL:21 SF (NI) / ,"blank,BAL:21 SF (NI) / ",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3874,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_26_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",26,D,2014-04-29,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3875,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_26_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",26,E,2015-04-24,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3876,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_27_AB","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",27,AB,2013-11-29,AREA INCL BAL:42 SFUTILITY PLATFORM32SF ,blank,"AREA INCL BAL:42 SFUTILITY PLATFORM32SF ,blank",,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3877,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_27_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",27,C,2017-05-26,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3878,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_27_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",27,D,2014-08-28,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3879,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_27_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",27,E,2019-10-25,blank,BAL:21 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:21 SF (NI) / UP:16 SF (NI) / ",,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
3880,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_28_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",28,A,2013-12-03,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3881,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_28_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",28,B,2013-12-02,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3882,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_28_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",28,C,2017-11-17,blank,BAL:21 SF (NI) / ,"blank,BAL:21 SF (NI) / ",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3883,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_28_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",28,D,2014-07-28,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3884,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_28_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",28,E,2015-04-09,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3885,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_29_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",29,A,2013-11-15,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3886,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_29_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",29,B,2017-06-08,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3887,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_29_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",29,C,2013-11-15,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3888,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_29_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",29,D,2013-12-23,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3889,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_29_E","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",29,E,2015-01-20,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3890,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_30_A","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",30,A,2013-11-15,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3891,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_30_B","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",30,B,2018-01-10,blank,BAL:21 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:21 SF (NI) / UP:16 SF (NI) / ",,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
3892,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_30_C","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",30,C,2013-11-15,AREA INCL BAL:21 SF ,blank,"AREA INCL BAL:21 SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3893,"IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街_30_D","IMPERIAL KENNEDY,BELCHER'S ST|IMPERIAL KENNEDY,卑路乍街",30,D,2014-08-12,AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"AREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
