,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,has_FR,roof,has_roof,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform,final_address_floor_unit
0,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",14,B,1995-11-01,CPS 49 ON G/F ,blank,"CPS 49 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_14_B"
378,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",8,F,1997-01-27,CPS L37 ,blank,"CPS L37 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_8_F"
379,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",5,7,1997-02-04,CPS 4S29 ON CP4/F ,blank,"CPS 4S29 ON CP4/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_5_7"
380,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",17,1,1997-01-23,CPS 42 ON C2/F ,blank,"CPS 42 ON C2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_17_1"
382,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道",19,F,1997-01-30,CPS 89 ON UG/F ,blank,"CPS 89 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道_19_F"
383,"BELLEVUE HEIGHTS,TAI HANG DR|碧蘭閣,大坑徑",16,A,1997-01-31,CPS 12 ON LG/F ,blank,"CPS 12 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BELLEVUE HEIGHTS,TAI HANG DR|碧蘭閣,大坑徑_16_A"
384,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",19,B,1997-01-27,CPS L8 ,blank,"CPS L8 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_19_B"
385,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",18,7,1997-02-03,CPS 1S12 ON CP1/F ,blank,"CPS 1S12 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_18_7"
386,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",9,8,1997-02-10,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_9_8"
387,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道",12,A,1997-01-28,CPS 18 ON G/F ,blank,"CPS 18 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道_12_A"
388,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",13,A,1997-02-04,CPS 216 ON B1/F ,blank,"CPS 216 ON B1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_13_A"
389,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",14,A,1997-02-10,CPS 14 ON G/F ,blank,"CPS 14 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_14_A"
390,"CAVENDISH HEIGHTS(Block 8),PERKINS RD|嘉雲臺8座,白建時道",12,A,1997-02-04,CPS 2 ON LG/F ,blank,"CPS 2 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 8),PERKINS RD|嘉雲臺8座,白建時道_12_A"
391,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",16,D,1997-02-05,CPS 43 ON G/F ,blank,"CPS 43 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_16_D"
392,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道",24,1,1997-02-03,CPS 31 ON C4/F ,blank,"CPS 31 ON C4/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道_24_1"
393,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",26,B,1997-02-18,CPS 282 ON B1/F ,blank,"CPS 282 ON B1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_26_B"
394,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道",15,A,1996-12-31,CPS 6 ON LG/F ,blank,"CPS 6 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道_15_A"
395,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道",6,A,1997-01-31,CPS 178 ON B2/F ,blank,"CPS 178 ON B2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道_6_A"
396,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",12,A,1997-02-06,CPS 230 ON B2/F ,blank,"CPS 230 ON B2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_12_A"
397,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",20,A,1997-02-26,CPS 163 ON B2/F ,blank,"CPS 163 ON B2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_20_A"
398,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道",19,B,1997-03-07,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道_19_B"
400,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",10,D,1997-02-25,CPS 47 ON GD6/F ,blank,"CPS 47 ON GD6/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_10_D"
401,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",19,C,1997-02-11,CPS 35 ON G/F ,blank,"CPS 35 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_19_C"
402,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",20,11,1996-12-31,CPS 2N8 ON CP2/F ,blank,"CPS 2N8 ON CP2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_20_11"
403,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",5,8,1997-03-05,CPS 2N12 ON CP2/F ,blank,"CPS 2N12 ON CP2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_5_8"
404,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",14,6,1997-03-12,CPS 3N8 ON CP3/F ,blank,"CPS 3N8 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_14_6"
405,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道",6,A,1997-03-20,CPS 14 ON LG1/F ,blank,"CPS 14 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道_6_A"
407,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道",4,A,1997-03-06,CPS 2 ON LG1/F ,blank,"CPS 2 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道_4_A"
408,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",12,A,1997-03-11,CPS 230 ON B/F ,blank,"CPS 230 ON B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_12_A"
409,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",7,D,1997-01-10,CPS B25 ON LG1/F ,blank,"CPS B25 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_7_D"
410,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",13,B,1997-03-14,CPS 268 189 ON B1/F ,blank,"CPS 268 189 ON B1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_13_B"
412,"CAVENDISH HEIGHTS(Block 8),PERKINS RD|嘉雲臺8座,白建時道",22,B,1997-03-24,CPS 14 ON LG1/F ,blank,"CPS 14 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 8),PERKINS RD|嘉雲臺8座,白建時道_22_B"
413,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",23,B,1997-03-19,CPS 7 ON G/F+RF ,blank,"CPS 7 ON G/F+RF ,blank",,False,,False,False,,True,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_23_B"
414,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",17,A,1997-03-17,CSP 34 ON G/F ,blank,"CSP 34 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_17_A"
415,"SWISS TOWERS(Block 4),TAI HANG RD|瑞士花園4座,大坑道",21,H,1997-03-06,CPS 114 ON UG/F ,blank,"CPS 114 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 4),TAI HANG RD|瑞士花園4座,大坑道_21_H"
416,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",11,B,1997-03-14,CPS 55 ON LG/F ,blank,"CPS 55 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_11_B"
417,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",3,B,1997-03-05,CPS 62 ON LG/F ,blank,"CPS 62 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_3_B"
418,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道",21,B,1997-03-21,CPS 89 & 122ON B2/F ,blank,"CPS 89 & 122ON B2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道_21_B"
419,"BELLEVUE HEIGHTS,TAI HANG DR|碧蘭閣,大坑徑",16,A,1997-03-25,CPS 12 ON LG/F ,blank,"CPS 12 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BELLEVUE HEIGHTS,TAI HANG DR|碧蘭閣,大坑徑_16_A"
420,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",8,D,1997-03-17,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_8_D"
421,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",30,1,1997-01-23,CPS 36 ON C1/F ,blank,"CPS 36 ON C1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_30_1"
423,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",20,B1,1997-03-14,DUPLEX UNITCPS L4 ,blank,"DUPLEX UNITCPS L4 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,True,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_20_B1"
425,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",14,9,1997-03-21,CPS 3S18 ON CP3/F ,blank,"CPS 3S18 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_14_9"
426,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道",7,C,1997-03-21,CPS 135 ON UG/F ,blank,"CPS 135 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道_7_C"
427,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",8,10,1997-04-09,CPS 1S27 ON CP1/F ,blank,"CPS 1S27 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_8_10"
428,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",10,1,1997-04-03,CPS 2N21 ON CP2/F ,blank,"CPS 2N21 ON CP2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_10_1"
429,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",9,C,1997-03-19,CPS B51 ON LG1/F ,blank,"CPS B51 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_9_C"
430,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",2,B,1997-04-07,CPS B97 ON LG1/F ,blank,"CPS B97 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_2_B"
431,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",2,D,1997-03-18,CPS B56 ON LG1/F ,blank,"CPS B56 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_2_D"
432,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",2,B,1997-04-03,CPS A113 ON LG2/F ,blank,"CPS A113 ON LG2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_2_B"
433,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",19,C,1997-04-16,CPS 35 ON G/F ,blank,"CPS 35 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_19_C"
434,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道",16,A,1997-03-27,CPS 2 ON G/F ,blank,"CPS 2 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道_16_A"
435,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",2,5,1997-04-11,+F/R ,blank,"+F/R ,blank",,False,,False,True,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_2_5"
436,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",21,B,1997-04-02,CPS 160 ON B1/F ,blank,"CPS 160 ON B1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_21_B"
437,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",6,A,1997-04-28,CPS 29 ON G/F ,blank,"CPS 29 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_6_A"
438,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",19,B,1997-04-23,CPS 2 ON G/F ,blank,"CPS 2 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_19_B"
439,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",8,A,1997-03-22,CPS 150 ON B2/F ,blank,"CPS 150 ON B2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_8_A"
440,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",4,5,1997-04-30,CPS 1S23 ON CP1/F ,blank,"CPS 1S23 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_4_5"
441,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",2,C,1997-03-21,CPS B64 ON LG1/F ,blank,"CPS B64 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_2_C"
442,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道",12,E,1997-04-25,CPS 26 ON LG/F ,blank,"CPS 26 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道_12_E"
443,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",21,8,1997-04-16,+RFCPS 4S24 ON CP4/F ,blank,"+RFCPS 4S24 ON CP4/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_21_8"
444,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",11,B,1997-04-28,CPS L16 ,blank,"CPS L16 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_11_B"
445,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",2,6,1996-09-20,+F/RCPS 1N281N29 ON CP1/F ,blank,"+F/RCPS 1N281N29 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_2_6"
446,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",18,4,1997-05-05,CPS 3N26 ON CP3/F ,blank,"CPS 3N26 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_18_4"
447,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",2,12,1997-04-19,+F/RCPS 2S18 ON CP2/F ,blank,"+F/RCPS 2S18 ON CP2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_2_12"
448,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道",20,E,1997-04-30,CPS 123 ON UG/F ,blank,"CPS 123 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道_20_E"
449,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",30,B,1997-04-08,CPS 292 ON B1/F ,blank,"CPS 292 ON B1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_30_B"
450,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道",5,A,1997-05-08,CPS 20 ON LG/F ,blank,"CPS 20 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道_5_A"
451,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",18,A,1997-05-03,CPS 3 ON G/F ,blank,"CPS 3 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_18_A"
452,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",11,1,1997-05-12,CPS 26 ON C2/F ,blank,"CPS 26 ON C2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_11_1"
453,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道",5,B,1997-05-15,CPS 18 ON G/FCPS 18 ON G/F ,blank,"CPS 18 ON G/FCPS 18 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道_5_B"
454,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",10,B,1997-05-12,CPS 12 ON G/F ,blank,"CPS 12 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_10_B"
455,"SWISS TOWERS(Block 4),TAI HANG RD|瑞士花園4座,大坑道",3,H,1997-05-09,CPS 161 ON LG/F ,blank,"CPS 161 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 4),TAI HANG RD|瑞士花園4座,大坑道_3_H"
456,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",11,B,1997-04-09,CPS 252253 ON B1/ F ,blank,"CPS 252253 ON B1/ F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_11_B"
457,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",3,12,1997-05-15,CPS 3N31 ON CP3/F ,blank,"CPS 3N31 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_3_12"
458,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",15,12,1997-05-19,CPS 1S6 ON CP1/F ,blank,"CPS 1S6 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_15_12"
459,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",12,2,1997-05-01,CPS 2N30 ON CP2/F ,blank,"CPS 2N30 ON CP2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_12_2"
460,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道",20,A,1997-05-23,CPS 121 ON B2/F ,blank,"CPS 121 ON B2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道_20_A"
461,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",15,D,1997-05-13,CPS A108 ON LG2/FCPS A108 ON LG2/F ,blank,"CPS A108 ON LG2/FCPS A108 ON LG2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_15_D"
462,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",18,D,1997-05-22,CPS B50 ON LG1/F ,blank,"CPS B50 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_18_D"
464,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",1,A,1997-05-16,CPS 20 ON G/F ,blank,"CPS 20 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_1_A"
465,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",19,B,1997-05-27,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_19_B"
466,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",10,C,1997-05-15,CPS B2 ON LG1/F ,blank,"CPS B2 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_10_C"
467,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",11,3,1997-05-28,CPS 1S16 ON CP1/F ,blank,"CPS 1S16 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_11_3"
468,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",12,B,1997-05-21,CPS 247 ON B2/F ,blank,"CPS 247 ON B2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_12_B"
469,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道",6,A,1997-05-22,CPS 14 ON LG1/F ,blank,"CPS 14 ON LG1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道_6_A"
