,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
16220,19052401230185,ASP,2019-05-06,RES,blank,1966/12,3.75,0,503,0,7455,PORTION OF F/R ABOVE LG/F                                                                                ,blank,5551431,19052401230185,B,,blank,blank,blank,blank,blank,blank,VILLAGE RD,山村道,58,blank,HHV,IL2551sB,||Phase |Block ,山村道|Phase|Block,山村道|Phase|Block|G|B,跑馬地/黃泥涌,1966,54,blankblank,58 VILLAGE RD|山村道,58 VILLAGE RD,58 山村道,58 山村道,58 VILLAGE RD,58 VILLAGE RD|山村道,VILLAGE RDblankblankblank|Phaseblank|Blockblank|G|Bconsid3.75,G,近乎零,高層,東,沒資料,基本,業主減價 上車筍盤 歡迎約睇
16410,19112802040012,ASP,2019-11-11,RES,CP,1988/12,40.0,1712,1418,23364,28209,blank,BW:49 SF (GI/NE) / ,5646962,19112802040012,1,17.0,H,blank,blank,blank,BEVERLY HILL,比華利山,BROADWOOD RD,樂活道,6,blank,HHV,IL1946RP,BEVERLY HILL||Phase |Block H,樂活道BEVERLY HILL|Phase|BlockH,樂活道BEVERLY HILL|Phase|BlockH|17|1,跑馬地/黃泥涌,1988,32,blankblank,6 BROADWOOD RD|樂活道,6 BROADWOOD RD,6 樂活道,"比華利山H座,樂活道","BEVERLY HILL(BLOCK H),BROADWOOD RD","BEVERLY HILL(Block H),BROADWOOD RD|比華利山H座,樂活道",BROADWOOD RDBEVERLY HILLblankblank|Phaseblank|BlockH|17|1consid40.0,17,低,低層,南,呂字型,有,業主減價 上車筍盤 歡迎約睇
16178,19050801560028,ASP,2019-04-18,RES,CP,1988/12,41.0,1649,1362,24864,30103,blank,BW:50 SF (GI/NE) / ,5539487,19050801560028,2,27.0,H,blank,blank,blank,BEVERLY HILL,比華利山,BROADWOOD RD,樂活道,6,blank,HHV,IL1946RP,BEVERLY HILL||Phase |Block H,樂活道BEVERLY HILL|Phase|BlockH,樂活道BEVERLY HILL|Phase|BlockH|27|2,跑馬地/黃泥涌,1988,32,blankblank,6 BROADWOOD RD|樂活道,6 BROADWOOD RD,6 樂活道,"比華利山H座,樂活道","BEVERLY HILL(BLOCK H),BROADWOOD RD","BEVERLY HILL(Block H),BROADWOOD RD|比華利山H座,樂活道",BROADWOOD RDBEVERLY HILLblankblank|Phaseblank|BlockH|27|2consid41.0,27,低,低層,東,呂字型,基本,單位實用四正 交通方便 配套完善
16237,19060400330196,ASP,2019-05-10,RES,CP,1988/12,45.0,1750,1490,25714,30201,blank,BW:49 SF (GI/NE) / ,5559014,19060400330196,2,20.0,J,blank,blank,blank,BEVERLY HILL,比華利山,BROADWOOD RD,樂活道,6,blank,HHV,IL1946RP,BEVERLY HILL||Phase |Block J,樂活道BEVERLY HILL|Phase|BlockJ,樂活道BEVERLY HILL|Phase|BlockJ|20|2,跑馬地/黃泥涌,1988,32,blankblank,6 BROADWOOD RD|樂活道,6 BROADWOOD RD,6 樂活道,"比華利山J座,樂活道","BEVERLY HILL(BLOCK J),BROADWOOD RD","BEVERLY HILL(Block J),BROADWOOD RD|比華利山J座,樂活道",BROADWOOD RDBEVERLY HILLblankblank|Phaseblank|BlockJ|20|2consid45.0,20,低,中層,東南,沒資料,基本,單位實用四正 交通方便 配套完善
16551,20060201900015,ASP,2020-05-26,RES,blank,2002/03,45.0,1482,1146,30364,39267,blank,BW:40 SF (GI/NE) / ,5716141,20060201900015,C,33.0,9,blank,blank,blank,THE LEIGHTON HILL,禮頓山,BROADWOOD RD,樂活道,2B,blank,HHV,IL8882RP / IL8882sA,THE LEIGHTON HILL||Phase |Block 9,樂活道THE LEIGHTON HILL|Phase|Block9,樂活道THE LEIGHTON HILL|Phase|Block9|33|C,跑馬地/黃泥涌,2002,18,blankblank,2B BROADWOOD RD|樂活道,2B BROADWOOD RD,2B 樂活道,"禮頓山9座,樂活道","THE LEIGHTON HILL(BLOCK 9),BROADWOOD RD","THE LEIGHTON HILL(Block 9),BROADWOOD RD|禮頓山9座,樂活道",BROADWOOD RDTHE LEIGHTON HILLblankblank|Phaseblank|Block9|33|Cconsid45.0,33,很低,低層,東,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16386,19110402030080,ASP,2019-10-11,RES,CP,2016/09,45.0,0,1439,0,31272,+STAIRHOOD:42 SF                                                                ,BAL:27 SF (NI) / UP:16 SF (NI) / FR:238 SF / ,5635377,19110402030080,A,30.0,blank,blank,REGENT HILL,壹鑾,blank,blank,LUN HING ST,聯興街,1,blank,HHV,IL2636RP /,|REGENT HILL壹鑾|Phase |Block ,聯興街REGENT HILL壹鑾|Phase|Block,聯興街REGENT HILL壹鑾|Phase|Block|30|A,跑馬地/黃泥涌,2016,4,REGENT HILL壹鑾,1 LUN HING ST|聯興街,1 LUN HING ST,1 聯興街,"壹鑾,聯興街","REGENT HILL,LUN HING ST","REGENT HILL,LUN HING ST|壹鑾,聯興街",LUN HING STblankREGENT HILL壹鑾|Phaseblank|Blockblank|30|Aconsid45.0,30,近乎零,高層,西南,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16511,20042200620063,ASP,2020-04-08,RES,CP,2002/03,45.56800000000001,1438,1111,31688,41015,blank,BW:40 SF (GI/NE) / ,5698810,20042200620063,A,12.0,1,blank,blank,blank,THE LEIGHTON HILL,禮頓山,BROADWOOD RD,樂活道,2B,blank,HHV,IL8882RP / IL8882sA,THE LEIGHTON HILL||Phase |Block 1,樂活道THE LEIGHTON HILL|Phase|Block1,樂活道THE LEIGHTON HILL|Phase|Block1|12|A,跑馬地/黃泥涌,2002,18,blankblank,2B BROADWOOD RD|樂活道,2B BROADWOOD RD,2B 樂活道,"禮頓山1座,樂活道","THE LEIGHTON HILL(BLOCK 1),BROADWOOD RD","THE LEIGHTON HILL(Block 1),BROADWOOD RD|禮頓山1座,樂活道",BROADWOOD RDTHE LEIGHTON HILLblankblank|Phaseblank|Block1|12|Aconsid45.56800000000001,12,很低,中層,東,沒資料,基本,業主減價 上車筍盤 歡迎約睇
16313,19081402330014,ASP,2019-08-06,RES,CP,2011/07,45.8,0,1452,0,31543,blank,BW:28 SF (NE) / BAL:39 SF (NI) / UP:16 SF (NI) / ,5597941,19081402330014,B,30.0,blank,blank,THE ALTITUDE,紀雲峰,blank,blank,SHAN KWONG RD,山光道,20,blank,HHV,IL4959RP /,|THE ALTITUDE紀雲峰|Phase |Block ,山光道THE ALTITUDE紀雲峰|Phase|Block,山光道THE ALTITUDE紀雲峰|Phase|Block|30|B,跑馬地/黃泥涌,2011,9,THE ALTITUDE紀雲峰,20 SHAN KWONG RD|山光道,20 SHAN KWONG RD,20 山光道,"紀雲峰,山光道","THE ALTITUDE,SHAN KWONG RD","THE ALTITUDE,SHAN KWONG RD|紀雲峰,山光道",SHAN KWONG RDblankTHE ALTITUDE紀雲峰|Phaseblank|Blockblank|30|Bconsid45.8,30,近乎零,低層,西,呂字型,基本,單位實用四正 交通方便 配套完善
16367,19101601850204,ASP,2019-10-08,RES,blank,2016/09,46.0,0,1439,0,31967,+STAIRHOOD:42 SF                                                                ,BAL:27 SF (NI) / UP:16 SF (NI) / FR:238 SF / ,5626950,19101601850204,B,30.0,blank,blank,REGENT HILL,壹鑾,blank,blank,LUN HING ST,聯興街,1,blank,HHV,IL2636RP /,|REGENT HILL壹鑾|Phase |Block ,聯興街REGENT HILL壹鑾|Phase|Block,聯興街REGENT HILL壹鑾|Phase|Block|30|B,跑馬地/黃泥涌,2016,4,REGENT HILL壹鑾,1 LUN HING ST|聯興街,1 LUN HING ST,1 聯興街,"壹鑾,聯興街","REGENT HILL,LUN HING ST","REGENT HILL,LUN HING ST|壹鑾,聯興街",LUN HING STblankREGENT HILL壹鑾|Phaseblank|Blockblank|30|Bconsid46.0,30,近乎零,低層,西南,四正,良好,單位實用四正 交通方便 配套完善
16278,19062600550101,ASP,2019-06-12,RES,CP,2001/02,46.8,1857,1486,25202,31494,blank,PF:66 SF (GI/NI) / ,5571623,19062600550101,B,17.0,blank,blank,THE COLONNADE,嘉崙臺,blank,blank,TAI HANG RD,大坑道,152,blank,HHV,IL2478sA,|THE COLONNADE嘉崙臺|Phase |Block ,大坑道THE COLONNADE嘉崙臺|Phase|Block,大坑道THE COLONNADE嘉崙臺|Phase|Block|17|B,跑馬地/黃泥涌,2001,19,THE COLONNADE嘉崙臺,152 TAI HANG RD|大坑道,152 TAI HANG RD,152 大坑道,"嘉崙臺,大坑道","THE COLONNADE,TAI HANG RD","THE COLONNADE,TAI HANG RD|嘉崙臺,大坑道",TAI HANG RDblankTHE COLONNADE嘉崙臺|Phaseblank|Blockblank|17|Bconsid46.8,17,很低,中層,西北,四正,良好,單位實用四正 交通方便 配套完善
16158,19042502270040,ASP,2019-04-11,RES,CP,2011/07,47.5,0,1452,0,32714,blank,BW:28 SF (NE) / BAL:39 SF (NI) / UP:16 SF (NI) / ,5532163,19042502270040,B,39.0,blank,blank,THE ALTITUDE,紀雲峰,blank,blank,SHAN KWONG RD,山光道,20,blank,HHV,IL4959RP /,|THE ALTITUDE紀雲峰|Phase |Block ,山光道THE ALTITUDE紀雲峰|Phase|Block,山光道THE ALTITUDE紀雲峰|Phase|Block|39|B,跑馬地/黃泥涌,2011,9,THE ALTITUDE紀雲峰,20 SHAN KWONG RD|山光道,20 SHAN KWONG RD,20 山光道,"紀雲峰,山光道","THE ALTITUDE,SHAN KWONG RD","THE ALTITUDE,SHAN KWONG RD|紀雲峰,山光道",SHAN KWONG RDblankTHE ALTITUDE紀雲峰|Phaseblank|Blockblank|39|Bconsid47.5,39,近乎零,高層,東南,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16371,19102100210037,ASP,2019-10-11,RES,CP,2002/03,48.0,1438,1111,33380,43204,blank,BW:40 SF (GI/NE) / ,5629072,19102100210037,A,17.0,1,blank,blank,blank,THE LEIGHTON HILL,禮頓山,BROADWOOD RD,樂活道,2B,blank,HHV,IL8882RP / IL8882sA,THE LEIGHTON HILL||Phase |Block 1,樂活道THE LEIGHTON HILL|Phase|Block1,樂活道THE LEIGHTON HILL|Phase|Block1|17|A,跑馬地/黃泥涌,2002,18,blankblank,2B BROADWOOD RD|樂活道,2B BROADWOOD RD,2B 樂活道,"禮頓山1座,樂活道","THE LEIGHTON HILL(BLOCK 1),BROADWOOD RD","THE LEIGHTON HILL(Block 1),BROADWOOD RD|禮頓山1座,樂活道",BROADWOOD RDTHE LEIGHTON HILLblankblank|Phaseblank|Block1|17|Aconsid48.0,17,很低,高層,西,沒資料,有,單位實用四正 交通方便 配套完善
16349,19092500210091,ASP,2019-08-26,RES,CP,1965/08,49.98,0,2471,0,20227,blank,blank,5616465,19092500210091,A,1.0,blank,blank,ROYAL VILLA,六也別墅,blank,blank,HAPPY VIEW TERR,樂景臺,25,29,HHV,IL1911RP,|ROYAL VILLA六也別墅|Phase |Block ,樂景臺ROYAL VILLA六也別墅|Phase|Block,樂景臺ROYAL VILLA六也別墅|Phase|Block|1|A,跑馬地/黃泥涌,1965,55,ROYAL VILLA六也別墅,25-29 HAPPY VIEW TERR|樂景臺,25-29 HAPPY VIEW TERR,25-29 樂景臺,"六也別墅,樂景臺","ROYAL VILLA,HAPPY VIEW TERR","ROYAL VILLA,HAPPY VIEW TERR|六也別墅,樂景臺",HAPPY VIEW TERRblankROYAL VILLA六也別墅|Phaseblank|Blockblank|1|Aconsid49.98,1,近乎零,低層,東,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16204,19052000650138,ASP,2019-04-23,RES,CP,1964/06,50.0,0,1920,0,26042,blank,blank,5546568,19052000650138,10,5.0,A,blank,blank,blank,ROSE COURT,逸廬,WONG NAI CHUNG RD,黃泥涌道,119,121,HHV,IL7749sA,ROSE COURT||Phase |Block A,黃泥涌道ROSE COURT|Phase|BlockA,黃泥涌道ROSE COURT|Phase|BlockA|5|10,跑馬地/黃泥涌,1964,56,blankblank,119-121 WONG NAI CHUNG RD|黃泥涌道,119-121 WONG NAI CHUNG RD,119-121 黃泥涌道,"逸廬A座,黃泥涌道","ROSE COURT(BLOCK A),WONG NAI CHUNG RD","ROSE COURT(Block A),WONG NAI CHUNG RD|逸廬A座,黃泥涌道",WONG NAI CHUNG RDROSE COURTblankblank|Phaseblank|BlockA|5|10consid50.0,5,高,低層,北,四正,良好,單位實用四正 交通方便 配套完善
16108,19040101430088,ASP,2019-03-22,RES,CP,2010/06,50.0,1650,1279,30303,39093,blank,BW:41 SF (GI/NE) / BAL:37 SF (GI/NI) / UP:16 SF (GI/NI) / PF:13 SF (GE/NE) / ,5518805,19040101430088,B,31.0,blank,blank,BROADWOOD TWELVE,樂天峰,blank,blank,BROADWOOD RD,樂活道,12,blank,HHV,IL2132sA / IL2132sC /,|BROADWOOD TWELVE樂天峰|Phase |Block ,樂活道BROADWOOD TWELVE樂天峰|Phase|Block,樂活道BROADWOOD TWELVE樂天峰|Phase|Block|31|B,跑馬地/黃泥涌,2010,10,BROADWOOD TWELVE樂天峰,12 BROADWOOD RD|樂活道,12 BROADWOOD RD,12 樂活道,"樂天峰,樂活道","BROADWOOD TWELVE,BROADWOOD RD","BROADWOOD TWELVE,BROADWOOD RD|樂天峰,樂活道",BROADWOOD RDblankBROADWOOD TWELVE樂天峰|Phaseblank|Blockblank|31|Bconsid50.0,31,很低,低層,東北,呂字型,良好,業主減價 上車筍盤 歡迎約睇
16212,19052102100022,ASP,2019-04-30,RES,CP,2011/07,51.0,0,1509,0,33797,blank,BAL:39 SF (NI) / UP:16 SF (NI) / ,5548069,19052102100022,A,30.0,blank,blank,THE ALTITUDE,紀雲峰,blank,blank,SHAN KWONG RD,山光道,20,blank,HHV,IL4959RP /,|THE ALTITUDE紀雲峰|Phase |Block ,山光道THE ALTITUDE紀雲峰|Phase|Block,山光道THE ALTITUDE紀雲峰|Phase|Block|30|A,跑馬地/黃泥涌,2011,9,THE ALTITUDE紀雲峰,20 SHAN KWONG RD|山光道,20 SHAN KWONG RD,20 山光道,"紀雲峰,山光道","THE ALTITUDE,SHAN KWONG RD","THE ALTITUDE,SHAN KWONG RD|紀雲峰,山光道",SHAN KWONG RDblankTHE ALTITUDE紀雲峰|Phaseblank|Blockblank|30|Aconsid51.0,30,近乎零,低層,北,呂字型,有,單位實用四正 交通方便 配套完善
16558,20060502130093,ASP,2020-05-20,RES,CP,1985/06,51.5,2121,1799,24281,28627,blank,BW:63 SF (GU/NU) / ,5718660,20060502130093,6,16.0,C,blank,blank,blank,VENTRIS PLACE,雲地利台,VENTRIS RD,雲地利道,19,23,HHV,IL7422 / IL7421sA /,VENTRIS PLACE||Phase |Block C,雲地利道VENTRIS PLACE|Phase|BlockC,雲地利道VENTRIS PLACE|Phase|BlockC|16|6,跑馬地/黃泥涌,1985,35,blankblank,19-23 VENTRIS RD|雲地利道,19-23 VENTRIS RD,19-23 雲地利道,"雲地利台C座,雲地利道","VENTRIS PLACE(BLOCK C),VENTRIS RD","VENTRIS PLACE(Block C),VENTRIS RD|雲地利台C座,雲地利道",VENTRIS RDVENTRIS PLACEblankblank|Phaseblank|BlockC|16|6consid51.5,16,低,低層,北,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16203,19051702070013,ASP,2019-05-08,RES,CP,2002/03,51.5,1432,1111,35964,46355,blank,BW:35 SF (GI/NE) / FR:284 SF / ,5546012,19051702070013,A,6.0,1,blank,blank,blank,THE LEIGHTON HILL,禮頓山,BROADWOOD RD,樂活道,2B,blank,HHV,IL8882RP / IL8882sA,THE LEIGHTON HILL||Phase |Block 1,樂活道THE LEIGHTON HILL|Phase|Block1,樂活道THE LEIGHTON HILL|Phase|Block1|6|A,跑馬地/黃泥涌,2002,18,blankblank,2B BROADWOOD RD|樂活道,2B BROADWOOD RD,2B 樂活道,"禮頓山1座,樂活道","THE LEIGHTON HILL(BLOCK 1),BROADWOOD RD","THE LEIGHTON HILL(Block 1),BROADWOOD RD|禮頓山1座,樂活道",BROADWOOD RDTHE LEIGHTON HILLblankblank|Phaseblank|Block1|6|Aconsid51.5,6,很低,低層,東南,呂字型,有,單位實用四正 交通方便 配套完善
16429,19122400390066,ASP,2019-12-12,RES,CP,1985/06,51.5,2121,1799,24281,28627,blank,BW:63 SF (GU/NU) / ,5656190,19122400390066,6,18.0,C,blank,blank,blank,VENTRIS PLACE,雲地利台,VENTRIS RD,雲地利道,19,23,HHV,IL7422 / IL7421sA /,VENTRIS PLACE||Phase |Block C,雲地利道VENTRIS PLACE|Phase|BlockC,雲地利道VENTRIS PLACE|Phase|BlockC|18|6,跑馬地/黃泥涌,1985,35,blankblank,19-23 VENTRIS RD|雲地利道,19-23 VENTRIS RD,19-23 雲地利道,"雲地利台C座,雲地利道","VENTRIS PLACE(BLOCK C),VENTRIS RD","VENTRIS PLACE(Block C),VENTRIS RD|雲地利台C座,雲地利道",VENTRIS RDVENTRIS PLACEblankblank|Phaseblank|BlockC|18|6consid51.5,18,低,低層,南,呂字型,有,業主減價 上車筍盤 歡迎約睇
16222,19052402280014,ASP,2019-05-06,RES,CP,2010/06,52.0,1653,1281,31458,40593,blank,BW:41 SF (GI/NE) / BAL:37 SF (GI/NI) / UP:16 SF (GI/NI) / PF:13 SF (GE/NE) / ,5551884,19052402280014,A,35.0,blank,blank,BROADWOOD TWELVE,樂天峰,blank,blank,BROADWOOD RD,樂活道,12,blank,HHV,IL2132sA / IL2132sC /,|BROADWOOD TWELVE樂天峰|Phase |Block ,樂活道BROADWOOD TWELVE樂天峰|Phase|Block,樂活道BROADWOOD TWELVE樂天峰|Phase|Block|35|A,跑馬地/黃泥涌,2010,10,BROADWOOD TWELVE樂天峰,12 BROADWOOD RD|樂活道,12 BROADWOOD RD,12 樂活道,"樂天峰,樂活道","BROADWOOD TWELVE,BROADWOOD RD","BROADWOOD TWELVE,BROADWOOD RD|樂天峰,樂活道",BROADWOOD RDblankBROADWOOD TWELVE樂天峰|Phaseblank|Blockblank|35|Aconsid52.0,35,很低,低層,西南,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16534,20052201690338,ASP,2020-05-15,RES,CP,2013/10,53.18,0,1507,0,35289,blank,BAL:43 SF (NI) / UP:24 SF (NI) / ,5711077,20052201690338,B,3.0,blank,blank,blank,blank,blank,blank,TAI HANG RD,大坑道,339,blank,HHV,IL7735,||Phase |Block ,大坑道|Phase|Block,大坑道|Phase|Block|3|B,跑馬地/黃泥涌,2013,7,blankblank,339 TAI HANG RD|大坑道,339 TAI HANG RD,339 大坑道,339 大坑道,339 TAI HANG RD,339 TAI HANG RD|大坑道,TAI HANG RDblankblankblank|Phaseblank|Blockblank|3|Bconsid53.18,3,近乎零,中層,北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16328,19082601970015,ASP,2019-08-19,RES,CP,9999,53.5,2468,2006,21677,26670,blank,BAL:119 SF (GI/NI) / ,5604140,19082601970015,2,2.0,A,blank,blank,blank,WINFIELD BLDG,雲暉大廈,VENTRIS RD,雲地利道,3,blank,HHV,IL8538,WINFIELD BLDG||Phase |Block A,雲地利道WINFIELD BLDG|Phase|BlockA,雲地利道WINFIELD BLDG|Phase|BlockA|2|2,跑馬地/黃泥涌,9999,-7979,blankblank,3 VENTRIS RD|雲地利道,3 VENTRIS RD,3 雲地利道,"雲暉大廈A座,雲地利道","WINFIELD BLDG(BLOCK A),VENTRIS RD","WINFIELD BLDG(Block A),VENTRIS RD|雲暉大廈A座,雲地利道",VENTRIS RDWINFIELD BLDGblankblank|Phaseblank|BlockA|2|2consid53.5,2,近乎零,低層,西北,沒資料,良好,單位實用四正 交通方便 配套完善
16566,20061001080016,ASP,2020-06-01,RES,CP,2010/06,54.1,1650,1279,32788,42299,blank,BW:41 SF (GI/NE) / BAL:37 SF (GI/NI) / UP:16 SF (GI/NI) / PF:13 SF (GE/NE) / ,5720719,20061001080016,B,46.0,blank,blank,BROADWOOD TWELVE,樂天峰,blank,blank,BROADWOOD RD,樂活道,12,blank,HHV,IL2132sA / IL2132sC /,|BROADWOOD TWELVE樂天峰|Phase |Block ,樂活道BROADWOOD TWELVE樂天峰|Phase|Block,樂活道BROADWOOD TWELVE樂天峰|Phase|Block|46|B,跑馬地/黃泥涌,2010,10,BROADWOOD TWELVE樂天峰,12 BROADWOOD RD|樂活道,12 BROADWOOD RD,12 樂活道,"樂天峰,樂活道","BROADWOOD TWELVE,BROADWOOD RD","BROADWOOD TWELVE,BROADWOOD RD|樂天峰,樂活道",BROADWOOD RDblankBROADWOOD TWELVE樂天峰|Phaseblank|Blockblank|46|Bconsid54.1,46,很低,低層,東,呂字型,基本,單位實用四正 交通方便 配套完善
16393,19111800460376,ASP,2019-11-05,RES,CP,1988/12,54.8,1988,1685,27565,32522,blank,BW:53 SF (GI/NE) / RF:1216 SF / ,5640645,19111800460376,1,30.0,F,blank,blank,blank,BEVERLY HILL,比華利山,BROADWOOD RD,樂活道,6,blank,HHV,IL1946RP,BEVERLY HILL||Phase |Block F,樂活道BEVERLY HILL|Phase|BlockF,樂活道BEVERLY HILL|Phase|BlockF|30|1,跑馬地/黃泥涌,1988,32,blankblank,6 BROADWOOD RD|樂活道,6 BROADWOOD RD,6 樂活道,"比華利山F座,樂活道","BEVERLY HILL(BLOCK F),BROADWOOD RD","BEVERLY HILL(Block F),BROADWOOD RD|比華利山F座,樂活道",BROADWOOD RDBEVERLY HILLblankblank|Phaseblank|BlockF|30|1consid54.8,30,低,低層,南,呂字型,有,單位實用四正 交通方便 配套完善
16119,19040401260013,ASP,2019-03-27,RES,CP,2002/03,55.0,1618,1260,33993,43651,blank,BW:35 SF (GI/NE) / ,5520992,19040401260013,B,12.0,8,blank,blank,blank,THE LEIGHTON HILL,禮頓山,BROADWOOD RD,樂活道,2B,blank,HHV,IL8882RP / IL8882sA,THE LEIGHTON HILL||Phase |Block 8,樂活道THE LEIGHTON HILL|Phase|Block8,樂活道THE LEIGHTON HILL|Phase|Block8|12|B,跑馬地/黃泥涌,2002,18,blankblank,2B BROADWOOD RD|樂活道,2B BROADWOOD RD,2B 樂活道,"禮頓山8座,樂活道","THE LEIGHTON HILL(BLOCK 8),BROADWOOD RD","THE LEIGHTON HILL(Block 8),BROADWOOD RD|禮頓山8座,樂活道",BROADWOOD RDTHE LEIGHTON HILLblankblank|Phaseblank|Block8|12|Bconsid55.0,12,很低,中層,西,四正,有,業主減價 上車筍盤 歡迎約睇
16576,20061202260075,ASP,2020-05-19,RES,CP,9999,55.0,2468,2006,22285,27418,blank,BAL:119 SF (GI/NI) / ,5722563,20061202260075,2,12.0,A,blank,blank,blank,WINFIELD BLDG,雲暉大廈,VENTRIS RD,雲地利道,3,blank,HHV,IL8538,WINFIELD BLDG||Phase |Block A,雲地利道WINFIELD BLDG|Phase|BlockA,雲地利道WINFIELD BLDG|Phase|BlockA|12|2,跑馬地/黃泥涌,9999,-7979,blankblank,3 VENTRIS RD|雲地利道,3 VENTRIS RD,3 雲地利道,"雲暉大廈A座,雲地利道","WINFIELD BLDG(BLOCK A),VENTRIS RD","WINFIELD BLDG(Block A),VENTRIS RD|雲暉大廈A座,雲地利道",VENTRIS RDWINFIELD BLDGblankblank|Phaseblank|BlockA|12|2consid55.0,12,近乎零,高層,東北,沒資料,有,單位實用四正 交通方便 配套完善
16103,19032901470016,ASP,2019-03-14,RES,CP,1988/12,61.5,2001,1705,30735,36070,blank,BW:55 SF (GI/NE) / RF:1240 SF / ,5517862,19032901470016,1,37.0,J,blank,blank,blank,BEVERLY HILL,比華利山,BROADWOOD RD,樂活道,6,blank,HHV,IL1946RP,BEVERLY HILL||Phase |Block J,樂活道BEVERLY HILL|Phase|BlockJ,樂活道BEVERLY HILL|Phase|BlockJ|37|1,跑馬地/黃泥涌,1988,32,blankblank,6 BROADWOOD RD|樂活道,6 BROADWOOD RD,6 樂活道,"比華利山J座,樂活道","BEVERLY HILL(BLOCK J),BROADWOOD RD","BEVERLY HILL(Block J),BROADWOOD RD|比華利山J座,樂活道",BROADWOOD RDBEVERLY HILLblankblank|Phaseblank|BlockJ|37|1consid61.5,37,低,高層,西北,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16196,19051500560031,ASP,2019-04-16,RES,CP,2002/03,62.28,1911,1485,32590,41939,blank,BW:44 SF (GI/NE) / ,5543454,19051500560031,A,20.0,3,blank,blank,blank,THE LEIGHTON HILL,禮頓山,BROADWOOD RD,樂活道,2B,blank,HHV,IL8882RP / IL8882sA,THE LEIGHTON HILL||Phase |Block 3,樂活道THE LEIGHTON HILL|Phase|Block3,樂活道THE LEIGHTON HILL|Phase|Block3|20|A,跑馬地/黃泥涌,2002,18,blankblank,2B BROADWOOD RD|樂活道,2B BROADWOOD RD,2B 樂活道,"禮頓山3座,樂活道","THE LEIGHTON HILL(BLOCK 3),BROADWOOD RD","THE LEIGHTON HILL(Block 3),BROADWOOD RD|禮頓山3座,樂活道",BROADWOOD RDTHE LEIGHTON HILLblankblank|Phaseblank|Block3|20|Aconsid62.28,20,很低,中層,西南,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16143,19041601890090,ASP,2019-03-20,RES,CP,2001/02,64.0,0,1653,0,38717,blank,blank,5527542,19041601890090,A,32.0,blank,blank,THE COLONNADE,嘉崙臺,blank,blank,TAI HANG RD,大坑道,152,blank,HHV,IL2478sA,|THE COLONNADE嘉崙臺|Phase |Block ,大坑道THE COLONNADE嘉崙臺|Phase|Block,大坑道THE COLONNADE嘉崙臺|Phase|Block|32|A,跑馬地/黃泥涌,2001,19,THE COLONNADE嘉崙臺,152 TAI HANG RD|大坑道,152 TAI HANG RD,152 大坑道,"嘉崙臺,大坑道","THE COLONNADE,TAI HANG RD","THE COLONNADE,TAI HANG RD|嘉崙臺,大坑道",TAI HANG RDblankTHE COLONNADE嘉崙臺|Phaseblank|Blockblank|32|Aconsid64.0,32,很低,中層,東,沒資料,基本,業主減價 上車筍盤 歡迎約睇
16389,19110801590022,ASP,2019-11-05,RES,CP,9999,68.0,2468,2006,27553,33898,blank,BAL:119 SF (GI/NI) / ,5637507,19110801590022,2,14.0,A,blank,blank,blank,WINFIELD BLDG,雲暉大廈,VENTRIS RD,雲地利道,3,blank,HHV,IL8538,WINFIELD BLDG||Phase |Block A,雲地利道WINFIELD BLDG|Phase|BlockA,雲地利道WINFIELD BLDG|Phase|BlockA|14|2,跑馬地/黃泥涌,9999,-7979,blankblank,3 VENTRIS RD|雲地利道,3 VENTRIS RD,3 雲地利道,"雲暉大廈A座,雲地利道","WINFIELD BLDG(BLOCK A),VENTRIS RD","WINFIELD BLDG(Block A),VENTRIS RD|雲暉大廈A座,雲地利道",VENTRIS RDWINFIELD BLDGblankblank|Phaseblank|BlockA|14|2consid68.0,14,近乎零,中層,南,沒資料,有,單位實用四正 交通方便 配套完善
