,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
9654,20051900770016,ASP,2020-05-08,RES,blank,2021/11,11.878,0,514,0,23109,blank,BAL:22 SF (NI) / ,5708361,20051900770016,D,16.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|16|D,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|16|Dconsid11.878,16
9655,20051901500141,ASP,2020-05-08,RES,blank,2021/11,7.619,0,287,0,26547,blank,BAL:22 SF (NI) / ,5708525,20051901500141,F,26.0,1A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 1A,沐泰街K.SUMMIT|Phase|Block1A,沐泰街K.SUMMIT|Phase|Block1A|26|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯1A座,沐泰街","K.SUMMIT(BLOCK 1A),MUK TAI ST","K.SUMMIT(Block 1A),MUK TAI ST|嘉峯匯1A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block1A|26|Fconsid7.619,26
9656,20052000180244,ASP,2020-05-05,RES,blank,2021/11,8.763,0,325,0,26963,blank,BAL:22 SF (NI) / ,5708921,20052000180244,F,20.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|20|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|20|Fconsid8.763,20
9657,20052000180267,ASP,2020-05-07,RES,blank,2021/11,9.6019,0,334,0,28748,blank,UP:16 SF (NI) / ,5708923,20052000180267,K,28.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|28|K,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|28|Kconsid9.6019,28
9658,20052000180277,ASP,2020-05-08,RES,blank,2021/11,13.0007,0,543,0,23942,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,5708924,20052000180277,H,12.0,1,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 1,沐泰街UPPER RIVERBANK|Phase|Block1,沐泰街UPPER RIVERBANK|Phase|Block1|12|H,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋1座,沐泰街","UPPER RIVERBANK(BLOCK 1),MUK TAI ST","UPPER RIVERBANK(Block 1),MUK TAI ST|尚．珒溋1座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block1|12|Hconsid13.0007,12
9659,20052000240090,ASP,2020-05-08,RES,blank,2021/11,21.2143,0,760,0,27914,blank,BAL:26 SF (NI) / UP:16 SF (NI) / ,5708936,20052000240090,C,15.0,1,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 1,沐泰街UPPER RIVERBANK|Phase|Block1,沐泰街UPPER RIVERBANK|Phase|Block1|15|C,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋1座,沐泰街","UPPER RIVERBANK(BLOCK 1),MUK TAI ST","UPPER RIVERBANK(Block 1),MUK TAI ST|尚．珒溋1座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block1|15|Cconsid21.2143,15
9660,20052000540129,ASP,2020-05-08,RES,blank,2021/11,8.349,0,325,0,25689,blank,BAL:22 SF (NI) / ,5709054,20052000540129,F,19.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|19|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|19|Fconsid8.349,19
9661,20052000540136,ASP,2020-05-08,RES,blank,2021/11,8.349,0,325,0,25689,blank,BAL:22 SF (NI) / ,5709055,20052000540136,F,18.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|18|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|18|Fconsid8.349,18
9662,20052001010032,ASP,2020-05-06,RES,blank,2021/11,7.068,0,293,0,24123,blank,BAL:22 SF (NI) / ,5709152,20052001010032,A,2.0,1A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 1A,沐泰街K.SUMMIT|Phase|Block1A,沐泰街K.SUMMIT|Phase|Block1A|2|A,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯1A座,沐泰街","K.SUMMIT(BLOCK 1A),MUK TAI ST","K.SUMMIT(Block 1A),MUK TAI ST|嘉峯匯1A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block1A|2|Aconsid7.068,2
9663,20052001010046,ASP,2020-05-06,RES,blank,2021/11,11.906,0,516,0,23074,blank,BAL:22 SF (NI) / ,5709153,20052001010046,E,15.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|15|E,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|15|Econsid11.906,15
9664,20052001030012,ASP,2020-05-08,RES,blank,2021/11,11.806,0,766,0,15413,blank,BAL:26 SF (NI) / UP:16 SF (NI) / ,5709156,20052001030012,B,15.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|15|B,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|15|Bconsid11.806,15
9665,20052001270032,ASP,2020-05-08,RES,blank,2018/11,28.7407,0,841,0,34174,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,5709193,20052001270032,B,30.0,2B,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 2B,沐寧街VIBE CENTRO|Phase|Block2B,沐寧街VIBE CENTRO|Phase|Block2B|30|B,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽2B座,沐寧街","VIBE CENTRO(BLOCK 2B),MUK NING ST","VIBE CENTRO(Block 2B),MUK NING ST|龍譽2B座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block2B|30|Bconsid28.7407,30
9666,20052001270132,ASP,2020-04-29,RES,blank,2018/11,35.1201,0,1106,0,31754,blank,GDN:350 SF / ,5709198,20052001270132,A5,,3,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 3,沐寧街VIBE CENTRO|Phase|Block3,沐寧街VIBE CENTRO|Phase|Block3|G|A5,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽3座,沐寧街","VIBE CENTRO(BLOCK 3),MUK NING ST","VIBE CENTRO(Block 3),MUK NING ST|龍譽3座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block3|G|A5consid35.1201,G
9667,20052001660086,ASP,2020-05-08,RES,blank,2021/11,11.399,0,512,0,22264,blank,BAL:22 SF (NI) / ,5709347,20052001660086,E,6.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|6|E,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|6|Econsid11.399,6
9668,20052001780096,ASP,2020-05-08,RES,blank,2021/11,10.243,0,459,0,22316,blank,BAL:22 SF (NI) / ,5709399,20052001780096,G,18.0,1A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 1A,沐泰街K.SUMMIT|Phase|Block1A,沐泰街K.SUMMIT|Phase|Block1A|18|G,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯1A座,沐泰街","K.SUMMIT(BLOCK 1A),MUK TAI ST","K.SUMMIT(Block 1A),MUK TAI ST|嘉峯匯1A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block1A|18|Gconsid10.243,18
9669,20052002200101,ASP,2020-05-08,RES,blank,2021/11,12.14,0,514,0,23619,blank,BAL:22 SF (NI) / ,5709533,20052002200101,D,21.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|21|D,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|21|Dconsid12.14,21
9670,20052100160013,ASP,2020-05-05,RES,blank,2021/11,7.441,0,293,0,25396,blank,BAL:22 SF (NI) / ,5709646,20052100160013,A,22.0,1A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 1A,沐泰街K.SUMMIT|Phase|Block1A,沐泰街K.SUMMIT|Phase|Block1A|22|A,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯1A座,沐泰街","K.SUMMIT(BLOCK 1A),MUK TAI ST","K.SUMMIT(Block 1A),MUK TAI ST|嘉峯匯1A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block1A|22|Aconsid7.441,22
9671,20052100220094,ASP,2020-05-08,RES,blank,2021/11,7.935,0,293,0,27082,blank,BAL:22 SF (NI) / ,5709653,20052100220094,A,28.0,1A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 1A,沐泰街K.SUMMIT|Phase|Block1A,沐泰街K.SUMMIT|Phase|Block1A|28|A,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯1A座,沐泰街","K.SUMMIT(BLOCK 1A),MUK TAI ST","K.SUMMIT(Block 1A),MUK TAI ST|嘉峯匯1A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block1A|28|Aconsid7.935,28
9672,20052100980126,ASP,2020-05-11,RES,blank,2021/11,12.694,0,514,0,24696,blank,BAL:22 SF (NI) / ,5709889,20052100980126,D,38.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|38|D,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|38|Dconsid12.694,38
9673,20052101000057,ASP,2020-05-08,RES,blank,2021/11,16.329,0,657,0,24854,blank,BAL:23 SF (NI) / UP:16 SF (NI) / ,5709895,20052101000057,E,22.0,1,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 1,沐泰街UPPER RIVERBANK|Phase|Block1,沐泰街UPPER RIVERBANK|Phase|Block1|22|E,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋1座,沐泰街","UPPER RIVERBANK(BLOCK 1),MUK TAI ST","UPPER RIVERBANK(Block 1),MUK TAI ST|尚．珒溋1座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block1|22|Econsid16.329,22
9674,20052101250166,ASP,2020-05-08,RES,blank,2021/11,12.9489,0,543,0,23847,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,5709955,20052101250166,H,11.0,1,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 1,沐泰街UPPER RIVERBANK|Phase|Block1,沐泰街UPPER RIVERBANK|Phase|Block1|11|H,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋1座,沐泰街","UPPER RIVERBANK(BLOCK 1),MUK TAI ST","UPPER RIVERBANK(Block 1),MUK TAI ST|尚．珒溋1座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block1|11|Hconsid12.9489,11
9675,20052101300029,ASP,2020-05-08,RES,blank,2018/11,29.0279,0,841,0,34516,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,5709971,20052101300029,B,31.0,2B,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 2B,沐寧街VIBE CENTRO|Phase|Block2B,沐寧街VIBE CENTRO|Phase|Block2B|31|B,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽2B座,沐寧街","VIBE CENTRO(BLOCK 2B),MUK NING ST","VIBE CENTRO(Block 2B),MUK NING ST|龍譽2B座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block2B|31|Bconsid29.0279,31
9676,20052101380213,ASP,2020-05-08,RES,blank,2021/11,8.616,0,325,0,26511,blank,BAL:22 SF (NI) / ,5710049,20052101380213,F,15.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|15|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|15|Fconsid8.616,15
9677,20052101420043,ASP,2020-05-08,RES,blank,2021/11,8.879,0,325,0,27320,blank,BAL:22 SF (NI) / ,5710064,20052101420043,F,26.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|26|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|26|Fconsid8.879,26
9678,20052101420050,ASP,2020-05-08,RES,blank,2021/11,8.9,0,325,0,27385,blank,BAL:22 SF (NI) / ,5710065,20052101420050,F,27.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|27|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|27|Fconsid8.9,27
9679,20052101500061,ASP,2020-05-08,RES,blank,2021/11,7.642,0,287,0,26627,blank,BAL:22 SF (NI) / ,5710078,20052101500061,F,27.0,1A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 1A,沐泰街K.SUMMIT|Phase|Block1A,沐泰街K.SUMMIT|Phase|Block1A|27|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯1A座,沐泰街","K.SUMMIT(BLOCK 1A),MUK TAI ST","K.SUMMIT(Block 1A),MUK TAI ST|嘉峯匯1A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block1A|27|Fconsid7.642,27
9680,20052101880118,ASP,2020-05-14,RES,blank,2018/08,9.6,0,446,0,21525,blank,BAL:23 SF (NI) / ,5710164,20052101880118,B,7.0,9,blank,blank,blank,K. CITY,嘉匯,MUK NING ST,沐寧街,7,blank,KKAI,NKIL6526,K. CITY||Phase |Block 9,沐寧街K. CITY|Phase|Block9,沐寧街K. CITY|Phase|Block9|7|B,啟德,2018,2,blankblank,7 MUK NING ST|沐寧街,7 MUK NING ST,7 沐寧街,"嘉匯9座,沐寧街","K. CITY(BLOCK 9),MUK NING ST","K. CITY(Block 9),MUK NING ST|嘉匯9座,沐寧街",MUK NING STK. CITYblankblank|Phaseblank|Block9|7|Bconsid9.6,7
9681,20052200270127,ASP,2020-05-08,RES,blank,2021/11,12.385,0,516,0,24002,blank,BAL:22 SF (NI) / ,5710320,20052200270127,E,11.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|11|E,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|11|Econsid12.385,11
9682,20052200520014,ASP,2020-05-12,RES,blank,2021/11,7.999,0,325,0,24612,blank,BAL:22 SF (NI) / ,5710387,20052200520014,F,3.0,2A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2A,沐泰街K.SUMMIT|Phase|Block2A,沐泰街K.SUMMIT|Phase|Block2A|3|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2A座,沐泰街","K.SUMMIT(BLOCK 2A),MUK TAI ST","K.SUMMIT(Block 2A),MUK TAI ST|嘉峯匯2A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2A|3|Fconsid7.999,3
9683,20052200720059,ASP,2020-05-14,RES,blank,2018/11,16.5814,0,502,0,33031,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,5710428,20052200720059,H,35.0,1B,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 1B,沐寧街VIBE CENTRO|Phase|Block1B,沐寧街VIBE CENTRO|Phase|Block1B|35|H,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽1B座,沐寧街","VIBE CENTRO(BLOCK 1B),MUK NING ST","VIBE CENTRO(Block 1B),MUK NING ST|龍譽1B座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block1B|35|Hconsid16.5814,35
9684,20052200720079,ASP,2020-05-15,RES,blank,2018/11,29.6416,0,841,0,35246,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,5710429,20052200720079,B,33.0,2B,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 2B,沐寧街VIBE CENTRO|Phase|Block2B,沐寧街VIBE CENTRO|Phase|Block2B|33|B,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽2B座,沐寧街","VIBE CENTRO(BLOCK 2B),MUK NING ST","VIBE CENTRO(Block 2B),MUK NING ST|龍譽2B座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block2B|33|Bconsid29.6416,33
9685,20052200720140,ASP,2020-05-07,RES,blank,2018/11,26.1522,0,835,0,31320,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,5710435,20052200720140,A,25.0,1A,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 1A,沐寧街VIBE CENTRO|Phase|Block1A,沐寧街VIBE CENTRO|Phase|Block1A|25|A,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽1A座,沐寧街","VIBE CENTRO(BLOCK 1A),MUK NING ST","VIBE CENTRO(Block 1A),MUK NING ST|龍譽1A座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block1A|25|Aconsid26.1522,25
9686,20052200720153,ASP,2020-05-13,RES,blank,2018/11,26.6882,0,832,0,32077,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,5710436,20052200720153,A,28.0,1A,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 1A,沐寧街VIBE CENTRO|Phase|Block1A,沐寧街VIBE CENTRO|Phase|Block1A|28|A,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽1A座,沐寧街","VIBE CENTRO(BLOCK 1A),MUK NING ST","VIBE CENTRO(Block 1A),MUK NING ST|龍譽1A座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block1A|28|Aconsid26.6882,28
9687,20052200720169,ASP,2020-05-08,RES,blank,2018/11,27.5541,0,832,0,33118,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,5710437,20052200720169,A,35.0,1A,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 1A,沐寧街VIBE CENTRO|Phase|Block1A,沐寧街VIBE CENTRO|Phase|Block1A|35|A,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽1A座,沐寧街","VIBE CENTRO(BLOCK 1A),MUK NING ST","VIBE CENTRO(Block 1A),MUK NING ST|龍譽1A座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block1A|35|Aconsid27.5541,35
9688,20052200720173,ASP,2020-05-06,RES,blank,2018/11,40.88,0,1285,0,31813,blank,BAL:34 SF (NI) / FR:41 SF / ,5710438,20052200720173,A21,2.0,3,blank,blank,blank,VIBE CENTRO,龍譽,MUK NING ST,沐寧街,9,blank,KKAI,NKIL6527,VIBE CENTRO||Phase |Block 3,沐寧街VIBE CENTRO|Phase|Block3,沐寧街VIBE CENTRO|Phase|Block3|2|A21,啟德,2018,2,blankblank,9 MUK NING ST|沐寧街,9 MUK NING ST,9 沐寧街,"龍譽3座,沐寧街","VIBE CENTRO(BLOCK 3),MUK NING ST","VIBE CENTRO(Block 3),MUK NING ST|龍譽3座,沐寧街",MUK NING STVIBE CENTROblankblank|Phaseblank|Block3|2|A21consid40.88,2
